gene_id	U4-CCD30-1	U2-CCD30-2	U1-cTAL30-1	C2-cTAL30-1	C1-CCD30-1
ENSRNOG00000051617	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047673_Crybb3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012111_Poli	1.16	0.00	0.79	1.15	1.05
ENSRNOG00000048738_Hdac6	16.08	1.48	29.18	30.05	12.24
ENSRNOG00000059192_LOC102550121	0.00	0.06	0.00	0.27	0.28
ENSRNOG00000053626_AABR07058955.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020937_Ubtf	10.78	4.09	5.96	8.18	12.29
ENSRNOG00000020804_Smarcc1	14.45	1.24	4.05	5.35	10.46
ENSRNOG00000008479_Slc8a1	4.71	0.39	0.04	0.24	13.21
ENSRNOG00000047340_AABR07030265.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001239_Ddt	237.23	485.06	365.92	342.95	313.89
ENSRNOG00000061285_AC105604.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023536_Adgrd1	0.05	0.00	0.00	0.00	0.03
ENSRNOG00000018502_Mon1a	18.17	6.60	6.02	9.20	19.11
ENSRNOG00000024494_AABR07056633.1	0.00	0.00	0.00	0.00	0.04
ENSRNOG00000019414_Tmem79	16.31	5.19	13.15	13.26	19.56
ENSRNOG00000003522_Mr1	0.87	0.00	0.08	0.48	1.32
ENSRNOG00000027850_AABR07037173.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004726_Mapkapk2	17.63	21.27	7.38	8.94	27.04
ENSRNOG00000021524_Mrap	0.77	0.87	1.58	4.84	0.37
ENSRNOG00000061204_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013367_Olr830	0.00	1.58	0.00	0.19	0.10
ENSRNOG00000026616_Ndufb2	1059.69	1783.82	872.23	1042.15	1107.25
ENSRNOG00000042690_Zmat4	0.07	0.00	0.03	0.09	0.07
ENSRNOG00000009832_Slc39a14	0.77	0.14	1.42	2.27	0.63
ENSRNOG00000020905_Hdac5	36.21	3.20	7.11	6.54	17.06
ENSRNOG00000049312_LOC681364	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057887_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016385_Gabrd	0.00	0.00	0.00	0.08	0.26
ENSRNOG00000057917_AABR07022653.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014727_Fahd1	141.75	79.17	146.28	164.97	142.26
ENSRNOG00000014768_Glis3	2.00	0.19	0.71	0.90	3.17
ENSRNOG00000020373_Dap3	39.09	30.15	35.39	42.62	43.42
ENSRNOG00000005650_Pgf	0.00	0.29	0.72	0.29	0.10
ENSRNOG00000006324_Trpc6	0.26	0.00	0.69	0.31	0.13
ENSRNOG00000003549_Cnpy2	194.70	241.65	150.94	183.79	201.55
ENSRNOG00000023863_Gpr139	0.00	0.11	0.07	0.00	0.09
ENSRNOG00000053594_AABR07067351.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046050_Dennd1c	0.27	0.06	0.63	0.57	0.03
ENSRNOG00000050666_AABR07031947.1	0.00	0.00	0.71	0.89	0.71
ENSRNOG00000054312_AABR07004761.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058539_Ccnb1	14.37	6.86	11.28	15.46	9.34
ENSRNOG00000011070_Gnb4	0.91	0.00	2.63	4.05	0.87
ENSRNOG00000045647_Hax1	78.38	75.07	64.95	74.75	84.03
ENSRNOG00000046121_AABR07030793.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061283_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024986_Mmrn1	0.09	0.01	0.19	0.01	0.13
ENSRNOG00000053484_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018691_Aurkaip1	268.20	253.13	215.99	244.07	259.50
ENSRNOG00000036661_Rab40b	7.41	4.50	0.94	2.02	9.59
ENSRNOG00000045510_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009338_Kras	7.93	9.59	11.73	9.06	13.28
ENSRNOG00000058512_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000021001_Cblif	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061541_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024536_AABR07032338.1	5.68	0.25	0.73	0.18	7.45
ENSRNOG00000048209_Eps8l3	0.00	0.02	0.02	0.02	0.05
ENSRNOG00000054841_AABR07035008.2	0.12	0.00	0.07	0.17	0.22
ENSRNOG00000029051_Olr132	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058631_AABR07044952.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007922_Cldn19	47.41	70.89	158.84	192.21	56.08
ENSRNOG00000012301_Cfap161	0.00	0.00	0.00	0.06	0.00
ENSRNOG00000008557_Abcb8	19.93	5.03	31.70	31.18	21.98
ENSRNOG00000061558_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051976_AABR07065531.6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061806_AABR07000158.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051020_AABR07021574.1	0.54	1.81	0.72	2.37	0.56
ENSRNOG00000017021_Galnt18	62.07	15.35	75.60	94.49	49.68
ENSRNOG00000007889_Aipl1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047491_AABR07037520.1	0.00	0.00	0.02	0.00	0.04
ENSRNOG00000009422_Hmgcl	86.13	27.09	102.93	108.99	92.47
ENSRNOG00000006388_Pygl	1.49	0.00	5.83	5.17	1.06
ENSRNOG00000055612_AABR07031168.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053966_AABR07003835.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058119_Olr1733	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053742_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018334_Ctu1	2.85	1.22	0.69	0.59	5.64
ENSRNOG00000026169_RGD1560146	0.00	0.00	0.00	0.00	0.04
ENSRNOG00000013103_Ldhc	23.02	13.22	0.63	0.00	16.49
ENSRNOG00000051448_AC242886.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051463_AABR07061455.1	0.00	0.00	0.00	0.00	0.12
ENSRNOG00000061573_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023296_AABR07002945.1	0.07	0.05	0.06	0.44	0.46
ENSRNOG00000016905_Hmg20a	5.81	1.00	4.12	5.15	2.96
ENSRNOG00000059593_Cetn2	137.03	133.13	81.65	99.37	84.63
ENSRNOG00000019973_Arl3	36.15	41.17	61.17	65.84	38.65
ENSRNOG00000059908_AABR07015647.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061489_AABR07022999.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049227_Olr198	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053431_AABR07070988.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051756_Zfp62	20.63	3.07	15.00	14.89	15.67
ENSRNOG00000054093_AABR07005837.2	0.00	1.46	0.00	0.63	0.00
ENSRNOG00000008474_Acox3	14.57	0.89	8.05	6.14	9.19
ENSRNOG00000027246_Hoxa10	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013656_Lpar1	17.26	6.54	4.85	5.89	16.69
ENSRNOG00000002045_Anxa3	1.34	0.46	9.10	3.73	2.12
ENSRNOG00000059523_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049121_Bysl	16.04	5.25	9.94	14.60	17.64
ENSRNOG00000004401_Mrpl13	227.58	313.81	216.22	239.56	226.09
ENSRNOG00000055746_AABR07057508.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038181_AABR07038881.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054013_Clec4g	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056159	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062175_AABR07034274.1	0.61	0.43	0.87	2.27	2.85
ENSRNOG00000054440_AABR07061003.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012561_Arhgef10	7.32	3.09	2.84	5.13	7.65
ENSRNOG00000014625_Atp5f1d	917.09	1118.07	782.19	985.53	1051.97
ENSRNOG00000032660_Adgrl2	2.09	0.48	3.88	2.93	1.74
ENSRNOG00000005275_Shmt1	14.10	2.15	69.61	68.10	15.92
ENSRNOG00000055296_AABR07060792.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015736_Dhrs3	126.71	32.55	40.38	39.67	147.08
ENSRNOG00000034031_Vstm2l	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051179_Vps25	239.58	288.54	190.94	255.81	248.47
ENSRNOG00000037798_Erich4	1.45	1.78	13.45	8.00	2.58
ENSRNOG00000058553	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000598_Tube1	2.20	0.12	2.37	3.03	3.69
ENSRNOG00000058334_AABR07052788.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054742_AABR07066188.1	3.28	3.36	33.73	16.75	7.75
ENSRNOG00000049892_AABR07062266.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059280_U5	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000022709_AABR07046657.1	6.47	0.00	8.91	6.88	2.80
ENSRNOG00000001079_Daglb	17.12	2.05	16.96	11.66	18.56
ENSRNOG00000004275_Egfl6	85.33	4.52	1.46	1.47	70.18
ENSRNOG00000004057_Ccdc88a	0.71	0.50	0.23	0.23	0.74
ENSRNOG00000036264_Mir471	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054054_LOC108348089	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059238_AABR07030469.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057795_Dusp13	0.00	0.33	0.00	0.00	0.00
ENSRNOG00000016383_Commd3	250.45	306.45	196.13	235.27	237.12
ENSRNOG00000055731_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047446_Foxc2	0.00	0.07	0.02	0.00	0.03
ENSRNOG00000056486_AABR07040430.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059570_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056261_AABR07036417.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003979_Zranb3	1.56	0.53	1.44	1.79	1.21
ENSRNOG00000016849_Ppp2r5d	19.34	0.04	10.83	13.25	24.53
ENSRNOG00000017331_Olr178	0.00	0.00	0.08	0.00	0.31
ENSRNOG00000038483_AABR07018323.1	0.00	0.51	0.66	1.43	0.07
ENSRNOG00000042283_Zfp267	8.71	1.87	9.01	9.31	7.30
ENSRNOG00000058430_Bcdin3d	5.70	4.25	5.77	6.08	9.43
ENSRNOG00000047065_LOC100910138	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030281_Klk10	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042458_AABR07046707.1	10.98	5.19	4.40	6.83	10.43
ENSRNOG00000037426_LOC100912590	2.32	0.58	0.69	0.44	3.16
ENSRNOG00000054858_AABR07032348.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059587_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062282_AABR07021453.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056772_Col4a6	0.06	0.00	0.02	0.09	0.04
ENSRNOG00000003186_Anks3	10.49	1.80	13.74	15.65	9.66
ENSRNOG00000009005_Slco2a1	0.84	0.03	2.66	0.32	1.09
ENSRNOG00000005963_Rab2a	62.25	45.86	46.44	49.74	130.84
ENSRNOG00000000368_Grik2	1.65	0.42	12.83	3.14	1.02
ENSRNOG00000060868	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000043201_Coq8a	63.66	8.78	38.27	29.34	72.79
ENSRNOG00000004284_Btg1	89.46	169.99	27.59	17.15	169.97
ENSRNOG00000036934_Abhd12	35.75	7.99	5.19	5.63	56.74
ENSRNOG00000007823_Hoxb6	38.03	6.56	2.80	1.45	30.22
ENSRNOG00000035523_Mir3571	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002568_Socs1	0.07	0.00	0.00	0.00	0.78
ENSRNOG00000057759_AABR07027854.1	1.23	0.00	0.47	0.70	0.24
ENSRNOG00000052570_LOC100909859	0.00	0.00	0.10	0.00	0.39
ENSRNOG00000011001_Olr97	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002566_Tnp2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058368_AABR07045391.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015615_Tnfrsf11a	0.11	0.00	0.23	0.05	0.07
ENSRNOG00000028211_Akap17a	3.08	1.20	1.03	1.14	2.26
ENSRNOG00000009539_Khdrbs3	0.16	2.53	0.47	0.70	0.88
ENSRNOG00000047563_Mrpl39	36.19	35.64	35.03	35.13	39.80
ENSRNOG00000057334_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059588_AC113785.2	0.00	0.00	0.00	0.00	5.37
ENSRNOG00000055909_Apoa4	0.00	0.00	0.09	0.06	0.00
ENSRNOG00000048033_Vom1r29	0.05	0.00	0.14	0.33	0.32
ENSRNOG00000020206_Ctsd	2380.18	980.16	304.02	308.24	3087.74
ENSRNOG00000030127_Eml2	13.12	0.80	9.84	12.69	8.33
ENSRNOG00000055520_AABR07068932.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049850_LOC108348075	0.00	0.00	0.08	0.00	0.00
ENSRNOG00000009652_Prkci	18.88	3.54	5.07	4.33	14.61
ENSRNOG00000018047_Gorasp1	14.56	2.83	12.93	18.12	15.13
ENSRNOG00000005849_Aco1	22.41	5.90	45.35	46.93	22.78
ENSRNOG00000052922_AABR07008756.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060095_AABR07068554.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050635_AC134024.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057514_AABR07015080.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009211_C3ar1	0.25	0.00	1.67	0.91	0.41
ENSRNOG00000040350_Mir675	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055506_LOC102551929	0.00	0.00	0.00	0.00	0.11
ENSRNOG00000048997_AABR07018434.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007845_Supt4h1	113.43	134.30	82.23	88.10	106.14
ENSRNOG00000061608_Hoxa3	0.00	0.00	0.91	0.60	0.14
ENSRNOG00000046473_Qrfp	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060876_AC133383.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023951_Tbc1d30	0.69	0.41	0.08	0.21	1.19
ENSRNOG00000015024_Mcoln3	450.43	23.87	4.05	5.45	210.48
ENSRNOG00000047123_Tstd1	138.82	105.34	72.24	135.41	101.54
ENSRNOG00000031207_LOC500035	0.00	0.00	0.00	0.00	0.37
ENSRNOG00000053673_AABR07064232.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013938_Tshz3	0.16	0.47	0.30	0.11	0.48
ENSRNOG00000060020_C1ql4	0.00	0.00	0.00	0.00	0.32
ENSRNOG00000042414_Nat14	1.09	0.61	0.49	0.70	1.42
ENSRNOG00000004226_Irak3	3.12	2.33	0.46	0.19	3.06
ENSRNOG00000027864_Ppia	5714.57	9444.16	4522.41	5449.69	5279.85
ENSRNOG00000001295_S100b	0.37	0.24	0.13	0.31	1.20
ENSRNOG00000062062_AABR07035380.2	0.00	0.00	0.00	0.00	0.40
ENSRNOG00000051733_AABR07010502.1	0.00	0.00	0.00	6.86	0.00
ENSRNOG00000056268_AC099449.1	0.16	0.00	0.22	1.16	0.37
ENSRNOG00000036601_Exoc6	22.05	3.68	15.63	16.56	14.74
ENSRNOG00000011820_Acpp	0.50	0.32	1.39	0.93	0.81
ENSRNOG00000060823_AABR07004153.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050212_AABR07055631.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000026704_Drp2	0.00	0.00	0.00	0.02	0.00
ENSRNOG00000015913_Tspan5	1.36	2.25	0.75	0.42	2.72
ENSRNOG00000013622_AABR07032821.1	10.20	12.83	7.46	5.38	10.05
ENSRNOG00000021660_Nprl2	35.68	22.20	28.35	28.80	38.08
ENSRNOG00000061832_Slc35a3	12.80	7.40	1.68	2.15	23.19
ENSRNOG00000030022_Myo3b	7.53	0.16	3.08	2.88	6.43
ENSRNOG00000042962_Pdss2	9.58	3.76	7.98	10.08	9.41
ENSRNOG00000062260_AABR07012061.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061447_AABR07021799.1	0.00	0.00	0.00	0.33	0.31
ENSRNOG00000050809_LOC108352221	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007340_Dcp1b	4.60	3.78	3.49	3.63	4.42
ENSRNOG00000043486_Tnfrsf26	0.00	0.29	1.17	1.89	0.54
ENSRNOG00000014568_Ndufb10	678.34	1028.40	717.37	774.09	810.66
ENSRNOG00000010783_Mak16	16.34	7.90	14.44	19.52	20.73
ENSRNOG00000019211_Olfml3	0.87	0.76	11.63	1.33	0.84
ENSRNOG00000050559_Olr27	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059813_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059354_7SK	0.00	0.98	0.00	0.00	0.00
ENSRNOG00000038427_AABR07015812.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048684_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024479_Klhl34	0.00	0.05	0.12	0.04	0.04
ENSRNOG00000051739_AABR07061001.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061290_AABR07017745.4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061095	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056271_RGD1564599	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055307_AABR07058886.1	10.16	0.39	9.16	10.59	7.58
ENSRNOG00000058019_AABR07004227.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062067_AABR07044361.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001278_Gpn3	54.58	25.78	44.62	49.42	53.19
ENSRNOG00000001747_LOC100910732	23.14	5.16	7.47	7.89	18.32
ENSRNOG00000054811_AABR07063755.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000036782_Svs3b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062029_AABR07035344.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024243_Cadm4	0.00	0.00	0.00	0.00	0.34
ENSRNOG00000004687_Thbd	0.40	0.33	7.26	1.84	1.15
ENSRNOG00000060655_AABR07006713.1	0.00	0.07	0.00	0.13	0.05
ENSRNOG00000049791_AABR07059552.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024259_Tmem54	0.07	0.26	0.04	0.00	0.03
ENSRNOG00000060114_LOC103694878	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051973_AABR07052846.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025349_Maneal	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051504_AABR07003380.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056863_AABR07050116.1	0.00	0.00	0.84	0.00	0.00
ENSRNOG00000050134_LOC108348293	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060374_Metazoa_SRP	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060235_AABR07044837.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053099_Wfdc15a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000461_LOC108348112	4.16	0.82	0.19	0.00	21.22
ENSRNOG00000009114_Fam110b	7.69	3.45	2.51	1.87	6.35
ENSRNOG00000054785_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025767_Rdh8	0.00	0.00	0.00	0.00	0.08
ENSRNOG00000036488_Mir3576	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048240_AABR07013019.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005190_Nipal2	34.16	6.47	22.14	20.11	39.87
ENSRNOG00000059721_AABR07062380.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032989_Lrrn4	0.00	0.00	0.00	0.13	0.14
ENSRNOG00000032352_Olr1591	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000540_Btbd9	24.47	3.69	12.17	15.52	21.46
ENSRNOG00000037478_Noc4l	16.12	1.66	10.28	18.50	19.59
ENSRNOG00000019977_Ptprf	14.60	6.48	8.65	11.27	18.62
ENSRNOG00000015322_Zfp78	1.65	0.10	2.15	2.80	1.87
ENSRNOG00000060246_Klrd1	0.00	0.00	0.03	0.17	0.04
ENSRNOG00000012385_Naa15	6.67	4.62	5.15	6.11	6.23
ENSRNOG00000061153_Hrh3	0.00	0.03	0.00	0.07	0.04
ENSRNOG00000021729_Iqub	0.34	0.03	0.84	0.81	0.65
ENSRNOG00000054249_AABR07051939.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046186_AABR07030156.1	5.42	0.00	13.41	5.78	3.40
ENSRNOG00000051841_AABR07030568.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007817_Kctd6	7.34	12.59	3.61	6.23	13.82
ENSRNOG00000031203_Scfd1	69.44	27.01	50.87	59.26	54.13
ENSRNOG00000020602_Ndufa13	1222.14	2014.43	1220.64	1337.79	1145.37
ENSRNOG00000046763_Adssl1	1.21	0.05	2.90	2.50	0.43
ENSRNOG00000026458_Tbccd1	18.51	5.64	16.15	16.65	16.20
ENSRNOG00000050763_AC127013.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047052_Clpp	69.82	89.04	61.22	73.30	61.17
ENSRNOG00000005798_Cav3	0.00	0.00	0.05	0.06	0.00
ENSRNOG00000042692_AABR07027750.1	0.46	0.15	8.96	0.67	1.17
ENSRNOG00000060672_AABR07016752.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048135_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048819_AABR07068162.1	0.65	0.13	0.00	0.00	0.85
ENSRNOG00000062253_AABR07072676.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054490_AABR07011629.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009730_Cyp7b1	3.02	0.46	4.14	6.78	2.33
ENSRNOG00000013186_G3bp1	36.34	7.51	25.59	31.50	33.03
ENSRNOG00000058902_AABR07072264.5	0.00	0.00	0.00	0.04	0.04
ENSRNOG00000051456_AABR07013729.1	0.09	0.29	0.01	0.18	1.13
ENSRNOG00000003592_Med28	47.63	57.47	36.11	38.87	45.63
ENSRNOG00000035293_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011709_Pum1	12.13	3.48	15.32	12.26	10.63
ENSRNOG00000048369_LOC684208	0.00	0.00	0.00	0.57	0.20
ENSRNOG00000005176_Map7d2	0.83	0.34	0.01	0.12	1.36
ENSRNOG00000010176_Map2k1	61.83	11.06	23.98	31.47	55.49
ENSRNOG00000037251_Zfp248	1.62	0.03	1.31	1.30	1.21
ENSRNOG00000003078_Dcaf6	7.01	0.64	3.23	5.16	5.70
ENSRNOG00000015541_Gnb3	0.13	0.00	0.00	0.22	0.47
ENSRNOG00000004753_Napb	2.19	0.05	1.81	2.56	1.93
ENSRNOG00000000041_Slc26a1	0.32	0.11	13.19	1.08	0.99
ENSRNOG00000020918_Ccnd1	28.09	6.23	27.92	50.24	23.88
ENSRNOG00000003837_Mif4gd	91.20	47.09	53.65	55.98	81.85
ENSRNOG00000007879_Stk26	2.85	3.12	10.00	10.87	2.44
ENSRNOG00000046740_LOC688672	2.64	1.61	1.19	1.72	1.52
ENSRNOG00000001450_Nsun5	9.56	2.46	9.15	8.61	9.04
ENSRNOG00000050000_AABR07034739.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013465_Tepp	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062020_AC120096.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057367_Glud1	67.98	24.86	38.20	39.36	76.00
ENSRNOG00000058314_AABR07022162.2	0.00	0.33	0.47	1.16	0.50
ENSRNOG00000019766_Exoc8	1.31	0.49	0.40	0.59	2.05
ENSRNOG00000029903_Spock3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038872_Fam115e	0.00	0.00	0.00	0.02	0.09
ENSRNOG00000062174_AABR07047316.1	0.00	0.00	0.00	0.00	1.26
ENSRNOG00000007160_Kat14	20.15	8.35	14.78	19.43	13.66
ENSRNOG00000053404_NEWGENE_1306267	4.08	0.00	3.46	4.47	5.41
ENSRNOG00000032845_Prl3d2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019623_AABR07002065.1	7.06	0.00	5.31	4.60	7.73
ENSRNOG00000050932_Pfdn4	27.61	40.15	26.72	29.48	23.39
ENSRNOG00000010446_Ccdc182	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018659_Csf1	0.24	0.00	0.62	0.36	0.35
ENSRNOG00000017362_AC107331.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024852_Tmx4	22.14	6.52	5.86	7.63	18.59
ENSRNOG00000046438_AABR07000583.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011907_Krt23	23.25	2.09	0.16	0.00	12.28
ENSRNOG00000013282_Mctp1	0.31	0.12	0.14	0.10	0.30
ENSRNOG00000052318_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051769_AABR07040250.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000546_Nt5dc1	25.67	7.90	16.24	22.43	23.53
ENSRNOG00000037524_Adam6a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006705_Mkks	36.16	42.73	29.12	36.26	36.74
ENSRNOG00000059825_AC120486.11	0.74	1.54	0.50	1.43	1.40
ENSRNOG00000058956_Pgpep1l	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025370_Zfp385c	0.24	0.00	0.39	0.21	0.00
ENSRNOG00000059235_AABR07018837.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000156_LOC100911486	0.00	0.00	0.01	0.00	0.00
ENSRNOG00000052982_AC241916.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054627_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000035599_Mir101a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062014_AABR07039470.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006545_Septin7	101.74	51.74	78.00	80.06	74.63
ENSRNOG00000059992_Siglecl1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052775_RGD1305938	7.47	5.52	5.69	7.14	6.41
ENSRNOG00000050944_AABR07065768.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019741_Isyna1	74.49	18.05	19.46	27.85	90.11
ENSRNOG00000055237_AABR07058403.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059614_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055339_Olr1498	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058293_LOC108349922	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033251_Slc25a52	0.51	0.00	0.03	0.29	0.28
ENSRNOG00000060408_AABR07051716.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023162_Ca14	0.89	1.00	27.13	1.63	1.50
ENSRNOG00000040010_Rhox3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016220_Rpl12	67.05	117.00	71.47	79.45	73.45
