gene_id	C2-cTAL30-1.genes.results	U2-CCD30-2.genes.results	U4-CCD30-1.genes.results	C1-CCD30-1.genes.results	U1-cTAL30-1.genes.results
ENSRNOG00000012386_Zbtb38	406.00	109.00	512.00	501.00	442.00
ENSRNOG00000057787_AABR07026986.1	0.00	1.00	0.00	0.00	1.00
ENSRNOG00000009430_Gnl2	628.00	282.00	791.99	520.86	708.00
ENSRNOG00000036328_AABR07034502.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061390_LOC365778	12.00	10.00	5.00	10.00	9.00
ENSRNOG00000055736_AABR07027501.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000036671_Tex19.2	1.00	1.00	0.00	3.00	0.00
ENSRNOG00000051081_AABR07048439.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059021_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055047_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019850_Speg	0.00	2.00	1.00	0.00	5.00
ENSRNOG00000029670_RGD1564606	52.94	102.22	35.68	20.58	31.77
ENSRNOG00000061106_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055677_AABR07024653.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028168_Ankrd16	77.00	1.00	80.00	103.00	66.00
ENSRNOG00000022622_Slc38a6	102.00	0.00	88.00	57.00	120.00
ENSRNOG00000050469_LOC100912034	46.99	0.00	9.18	15.32	62.50
ENSRNOG00000020166_Znrd1as	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031189_Ido1	1.00	0.00	0.00	0.00	0.00
ENSRNOG00000051079_AC095947.4	1.00	24.00	12.00	10.00	2.00
ENSRNOG00000006450_Erbb2	343.73	57.00	344.64	336.00	504.55
ENSRNOG00000053477_AABR07004450.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046417_AABR07017714.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019779_Disc1	1.00	0.00	0.00	4.00	0.00
ENSRNOG00000001213_Aire	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052819_Mir346	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032542_LOC108350501	4.10	19.16	5.23	3.83	1.58
ENSRNOG00000051792_LOC689959	587.00	1428.00	671.00	623.00	548.00
ENSRNOG00000013781_Kcnq5	15.00	60.00	90.00	75.00	7.00
ENSRNOG00000049638_AABR07035412.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003291_Creg1	1092.00	798.00	2314.00	1744.00	989.00
ENSRNOG00000061553_AABR07008298.2	1.00	2.00	0.00	1.00	0.00
ENSRNOG00000027142_Oog1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014289_Arpc2	3523.00	4722.00	7042.00	5949.00	3244.00
ENSRNOG00000017927_Drd4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005950_Olr608	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000008421_Klhl5	51.00	458.00	408.00	890.00	40.00
ENSRNOG00000012961_AABR07067882.1	12.85	1.31	15.02	5.82	10.04
ENSRNOG00000052551_AABR07008256.1	0.00	6.00	0.00	0.00	0.00
ENSRNOG00000060909_AABR07012757.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011969_Dock9	166.00	131.00	169.00	276.00	214.00
ENSRNOG00000057175_AABR07056638.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050035_Sall4	1.00	2.00	0.00	0.00	1.00
ENSRNOG00000056547_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053865_AABR07006854.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061355_AABR07032162.1	1.00	0.00	0.00	1.00	0.00
ENSRNOG00000060369_AABR07015687.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009746_Akap17b	56.00	153.00	451.00	419.00	72.00
ENSRNOG00000059100_AABR07073038.2	11.00	8.00	13.00	23.00	16.00
ENSRNOG00000054588	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042915_Mxra7	0.00	1.00	0.00	3.00	0.00
ENSRNOG00000059032_AABR07000325.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056736_AC118419.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057338_Olr867	3.00	0.00	0.00	4.00	0.00
ENSRNOG00000056959_AABR07058173.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017410_Loxhd1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019491_Stard10	287.00	866.00	1178.00	1152.00	361.00
ENSRNOG00000000630_AABR07044783.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029244_Pcdhb10	38.00	1.00	5.00	13.00	58.00
ENSRNOG00000010880_Gpr27	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032446_Recql4	43.06	18.86	53.73	52.68	51.06
ENSRNOG00000037563_Cd68	108.00	14.00	54.00	27.00	224.00
ENSRNOG00000017746_Pard6a	59.49	34.48	36.34	46.43	41.33
ENSRNOG00000055096_AABR07002768.1	277.30	435.74	597.18	441.81	379.67
ENSRNOG00000005292_Trip11	682.00	156.00	661.00	1001.00	648.00
ENSRNOG00000025571_Il19	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017103_Prl3a1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061765_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007378_Acox2	27.00	50.00	66.00	167.00	11.00
ENSRNOG00000051506_AC130555.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017829_Ssu72	1828.00	2817.00	2031.00	1790.00	1926.00
ENSRNOG00000033346_LOC100361636	38.35	67.46	37.30	91.85	32.00
ENSRNOG00000041347_AABR07028183.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027976_Il22ra1	5.00	9.00	0.00	28.00	6.00
ENSRNOG00000011680_Il16	117.00	0.00	36.00	11.00	184.00
ENSRNOG00000010428_Bahd1	59.00	142.00	107.00	93.00	69.00
ENSRNOG00000003732_Flrt2	3.00	0.00	1.00	6.00	11.00
ENSRNOG00000040316_AABR07000145.1	0.00	0.00	0.00	2.00	0.00
ENSRNOG00000046549_AC099294.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045971_LOC100912317	1.33	0.00	0.00	0.33	0.00
ENSRNOG00000015460_Tm4sf20	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000000713_AABR07033045.1	2.01	0.00	0.00	1.00	0.00
ENSRNOG00000047641_AABR07065651.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061411_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006587_Setd3	559.94	119.83	747.04	348.78	486.42
ENSRNOG00000059163_AABR07069454.1	71.00	15.00	61.00	65.00	66.00
ENSRNOG00000050767_Nrn1	8.00	12.00	2.00	3.00	7.00
ENSRNOG00000015859_Chdh	271.00	6.00	145.00	193.00	454.00
ENSRNOG00000053753_AABR07070307.1	617.67	6.00	42.00	43.00	457.97
ENSRNOG00000010912_Mrps25	941.00	2049.00	510.00	731.00	1139.00
ENSRNOG00000050203_AABR07021688.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058020_AABR07030469.2	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000009033_Cntn2	16.00	0.00	0.00	2.00	52.00
ENSRNOG00000057846_AABR07068535.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029299_Olr808	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017294_Zranb1	138.00	151.00	183.00	219.00	207.00
ENSRNOG00000033805_Klk15	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049765_AABR07053495.1	0.00	6.00	0.00	2.00	0.00
ENSRNOG00000029663_Il1rapl1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059314_AABR07013477.2	15.00	2.00	2.00	8.00	11.00
ENSRNOG00000043286_Cpne2	11.00	0.00	3.00	17.00	24.00
ENSRNOG00000060834_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054624_AC096792.1	4.00	1.00	5.00	2.00	1.00
ENSRNOG00000060167_LOC100911999	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050190_Eng	400.00	20.00	100.00	212.00	1526.00
ENSRNOG00000054625_Fhod1	18.00	7.00	14.00	59.00	24.00
ENSRNOG00000000847_Csnk2b	1852.00	2872.00	1767.00	1993.00	2299.00
ENSRNOG00000047605_Ptprk	287.00	49.00	225.00	242.00	282.00
ENSRNOG00000047067_LOC100363537	113.45	507.42	82.15	89.46	113.18
ENSRNOG00000022806_Mageb4	0.00	0.00	0.00	15.00	0.00
ENSRNOG00000043854_AABR07071187.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018045_AABR07007730.1	0.00	141.18	48.02	0.00	47.43
ENSRNOG00000023841_Cd99l2	341.00	426.00	530.00	315.00	277.34
ENSRNOG00000009881_Fam161a	4.00	18.00	5.00	2.00	2.00
ENSRNOG00000059870_Hoxa11	37.00	0.00	4.00	13.00	38.00
ENSRNOG00000032414_Tmem161b	572.00	162.00	844.00	477.00	536.00
ENSRNOG00000005772_Hacd4	80.00	548.00	625.00	325.00	95.00
ENSRNOG00000029443_LOC108351482	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000036339_AABR07027810.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045961_Lyrm7	452.00	187.00	237.00	198.00	404.00
ENSRNOG00000059664_LOC100910128	0.00	0.00	0.00	0.00	1.18
ENSRNOG00000000913_Gusb	563.00	182.00	684.00	564.00	686.00
ENSRNOG00000013393_Eif2a	723.00	637.00	799.00	678.00	766.00
ENSRNOG00000047332_LOC100910199	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000811_Pkib	15.00	50.00	34.00	37.00	5.00
ENSRNOG00000013358_Aqp11	40.00	34.00	17.00	24.00	116.00
ENSRNOG00000058962_AABR07046713.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057236_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046516_Olfr873	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046418_Olr1581	12.00	29.00	0.00	12.00	3.00
ENSRNOG00000060731_AABR07022903.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060818	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055109_AC103292.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002895_Nagpa	10.00	20.00	105.00	134.00	21.00
ENSRNOG00000012803_Wdr61	1544.00	2607.00	1900.00	1496.00	1598.00
ENSRNOG00000030752_Tas2r113	0.00	0.00	0.00	0.00	1.00
ENSRNOG00000006784_Sema4f	57.00	0.00	6.00	4.00	85.00
ENSRNOG00000055349_AABR07031259.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047800_C5ar1	123.00	0.00	37.00	37.00	226.00
ENSRNOG00000034230_Fcrl1	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000054417_AABR07002025.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054409_Vom1r9	2.00	0.00	0.00	0.00	0.00
ENSRNOG00000048630_Klk1c6	0.00	1.00	0.00	0.00	0.00
ENSRNOG00000055872_Olr635	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032561_Slc52a2	208.00	171.00	416.00	368.00	266.00
ENSRNOG00000052434_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046306_Olr796	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056235_LOC680288	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052562_AABR07034252.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051717_AABR07060963.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062155_AC134224.2	8.00	52.00	8.00	19.00	24.00
ENSRNOG00000058899	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059429_AABR07035506.1	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000028005_Ccdc54	1.00	0.00	0.00	0.00	0.00
ENSRNOG00000055966_AABR07062138.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056150_Purb	37.00	67.00	47.00	47.00	50.00
ENSRNOG00000009207_Spata2	154.00	8.00	209.00	202.00	161.00
ENSRNOG00000004488_Bdkrb1	0.00	1.00	1.00	5.00	0.00
ENSRNOG00000055713_LOC102551003	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050170_Btnl7	1.00	0.00	0.00	0.00	0.00
ENSRNOG00000048273_Apod	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000889_AABR07011057.1	6.00	3.37	1.00	6.35	2.02
ENSRNOG00000051451_AABR07044297.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001120_Med13l	293.00	99.00	308.00	369.00	428.00
ENSRNOG00000056625_AABR07062758.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014054_Adam7	0.00	0.00	0.00	1.00	1.00
ENSRNOG00000015932_Plgrkt	134.00	200.00	126.00	106.00	168.00
ENSRNOG00000061660_AABR07021614.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000035634_Mir300	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057302	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008222_Timm9	865.00	1489.00	656.00	542.00	861.00
ENSRNOG00000002309_Hlx	2.00	0.00	1.00	6.00	1.00
ENSRNOG00000052952_AABR07031963.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028985_LOC361914	58.81	0.00	0.00	3.00	283.50
ENSRNOG00000007272_Rnf103	123.00	306.00	220.00	185.00	204.00
ENSRNOG00000028394_Vpreb3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062034_AABR07005563.1	2.00	3.15	0.00	1.00	0.00
ENSRNOG00000060816	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048966_1700092M07Rik	1.00	0.00	0.00	1.00	0.00
ENSRNOG00000030676_AABR07044373.1	0.00	0.00	0.00	0.00	1.00
ENSRNOG00000060948_AABR07066436.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010477_Pomt1	492.00	129.00	507.00	433.00	532.00
ENSRNOG00000009508_Casp6	1143.43	188.23	605.95	272.88	905.20
ENSRNOG00000029859_AABR07021384.1	3.10	1.02	2.08	0.00	1.02
ENSRNOG00000017783_Sfrp1	38.00	1.00	1.00	3.00	22.00
ENSRNOG00000062152_AC239701.4	0.00	4.00	2.00	0.00	0.00
ENSRNOG00000019799_Pcdhgc3	32.00	2.00	55.00	19.00	64.00
ENSRNOG00000056182_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060233_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007692_Ift52	1103.00	665.00	1396.00	961.00	1105.00
ENSRNOG00000021867_LOC100361098	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053228_AABR07061036.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008861_AABR07047011.1	145.16	27.14	201.23	138.59	129.08
ENSRNOG00000046566_Tub	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000035499_Mir124-2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058537_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031381_AC129049.1	2.33	4.73	0.00	0.00	0.00
ENSRNOG00000022555_LOC497899	94.00	125.00	25.00	61.00	79.00
ENSRNOG00000052629_Olr742	0.00	7.00	0.00	7.00	1.00
ENSRNOG00000060357_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049394_LOC679739	5859.54	4898.66	2613.51	2565.74	7254.42
ENSRNOG00000057693_AABR07062528.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016422_Klhl36	42.00	58.00	189.00	192.00	28.00
ENSRNOG00000053319_AC095852.3	0.00	0.00	1.00	0.00	0.00
ENSRNOG00000059233_AABR07010500.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031709_Ppfibp1	1001.00	501.00	2208.00	2067.00	1333.00
ENSRNOG00000030273_Zfp563	184.00	64.00	133.00	176.00	181.00
ENSRNOG00000003858_Atp6ap2	6804.00	17586.00	37369.00	26955.00	9356.00
ENSRNOG00000006369_Alg2	1442.00	461.00	2914.00	2019.00	1165.00
ENSRNOG00000058468_AABR07033850.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023366_Styxl1	139.00	160.00	72.00	45.00	77.00
ENSRNOG00000002941_Uhmk1	28.26	56.07	63.46	128.18	38.00
ENSRNOG00000061244_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027994_Rhox4g	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005641_Fbxl4	501.00	194.00	648.00	499.00	607.00
ENSRNOG00000016224_Meak7	213.00	14.00	185.00	132.00	210.00
ENSRNOG00000007141_Preb	806.17	163.89	951.79	865.74	888.09
ENSRNOG00000055619_AC241717.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033929_Stfa2l1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000661_Hps4	217.00	23.00	206.00	178.00	249.00
ENSRNOG00000049400_AABR07070580.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049761_Htr6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003541_Pggt1b	625.00	81.00	667.00	630.00	549.00
ENSRNOG00000060479_Sp3	186.00	66.48	273.59	219.00	169.60
ENSRNOG00000013946_Rnf149	14.00	43.00	51.00	124.04	23.00
ENSRNOG00000018980_Tjap1	182.00	113.00	274.00	354.00	152.00
ENSRNOG00000047864_LOC108348072	2.70	56.12	6.60	1.28	142.29
ENSRNOG00000046180_AABR07025476.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057875_AC121719.1	0.00	0.00	0.00	2.00	0.00
ENSRNOG00000001224_Itgb2	65.00	0.00	50.00	39.00	191.00
ENSRNOG00000058584_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047254_Izumo2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048136_LOC103689978	70.50	2.00	231.28	138.63	69.32
ENSRNOG00000000040_RGD1304622	236.00	0.00	24.00	26.00	179.00
ENSRNOG00000005277_Ptprv	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000056309_AABR07028793.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013663_Tmem86a	1242.00	26.00	133.00	177.00	2311.00
ENSRNOG00000060088_AABR07065531.27	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060952_AABR07056183.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014269_Cxcr2	5.00	0.00	0.00	0.00	0.00
ENSRNOG00000061276_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016267_Chst15	102.00	0.00	29.00	23.00	126.00
ENSRNOG00000054816_AABR07001151.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048053_AC128859.3	0.00	0.00	2.00	2.00	10.00
ENSRNOG00000005045_Ppp2r5e	193.00	282.00	243.00	353.00	243.00
ENSRNOG00000057366_AABR07022580.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055588_AABR07068094.2	1.00	0.00	0.00	3.00	0.00
ENSRNOG00000054658_AABR07025698.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059460_Ttc30b	753.06	169.00	736.98	739.61	948.72
ENSRNOG00000048036_Ncan	1.00	1.00	1.00	6.00	1.00
ENSRNOG00000039287_AABR07026236.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047066_AC094811.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048852_Olr200	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000015162_Lonp2	3016.00	716.00	3116.00	2279.00	3727.00
ENSRNOG00000001047_Map2k7	24.00	7.00	23.00	23.00	24.00
ENSRNOG00000018488_Cd40	4.00	0.00	26.00	14.00	45.00
ENSRNOG00000052636_Olr1482	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050408_AABR07064590.1	25.00	16.00	0.00	9.00	7.00
ENSRNOG00000052000_AABR07063636.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023440_Phex	44.00	17.00	7.00	3.00	24.00
ENSRNOG00000003158_AABR07037343.1	10.02	14.05	5.01	4.01	4.01
ENSRNOG00000014263_Olr854	0.00	0.00	0.00	0.00	2.00
ENSRNOG00000008170_Jph2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052756_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015526_Rhcg	6.00	10726.00	40592.00	34058.00	160.00
ENSRNOG00000061785_AABR07065124.2	0.00	7.00	0.00	8.00	3.00
ENSRNOG00000056279_AC115369.1	1.00	1.00	0.00	1.00	0.00
ENSRNOG00000053585_AABR07056014.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047727_Olr1375	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000001265_Mad1l1	287.00	40.00	388.00	216.00	304.00
ENSRNOG00000060847_Krtap2-1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017006_Nkx1-2	1.00	0.00	0.00	1.00	1.00
ENSRNOG00000033515_LOC100366054	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049921_Mrps21l	0.00	0.00	0.00	2.18	1.02
ENSRNOG00000028768_Gbp4	14.00	0.00	7.00	4.00	49.00
ENSRNOG00000038002_Ccdc62	150.00	51.00	131.00	117.00	122.00
ENSRNOG00000005971_Gpr176	1.00	0.00	1.00	2.00	29.00
ENSRNOG00000008217_Madcam1	1.00	0.00	0.00	0.00	0.00
ENSRNOG00000016636_Lpin3	465.00	141.00	788.00	524.00	573.00
ENSRNOG00000007461_Klhl41	6.00	0.00	6.00	4.00	8.00
ENSRNOG00000060403_AABR07008372.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024349_Cbarp	4.00	0.00	13.00	7.29	4.00
ENSRNOG00000016731_Tpm2	54.00	66.00	20.00	12.00	159.00
ENSRNOG00000029205_Zfp354c	165.00	18.00	89.00	127.00	202.00
ENSRNOG00000031736_LOC108351703	1.00	1.00	0.00	3.03	0.00
ENSRNOG00000013215_Dctd	206.00	29.00	51.00	62.00	185.00
ENSRNOG00000015101_Mak	3.00	0.00	9.00	3.00	6.00
ENSRNOG00000059575_LOC108350128	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032728_LOC689230	0.00	0.00	0.00	4.00	0.00
ENSRNOG00000014343_Anln	76.78	26.00	95.37	43.22	112.88
ENSRNOG00000059820_AC110837.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053724_AABR07068400.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060285_AABR07027458.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015156_Gal	1.00	93.00	18.00	9.00	77.00
ENSRNOG00000046183_AABR07055280.1	5.42	2.50	9.88	9.56	18.18
ENSRNOG00000017201_Cd2bp2	1094.00	384.00	1159.00	1007.00	1024.00
ENSRNOG00000016143_Gpr162	54.00	88.00	102.00	122.00	57.00
ENSRNOG00000028804_AC119691.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004685_Mta3	291.00	285.00	550.00	487.00	264.00
ENSRNOG00000047747_AABR07052897.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057112_AABR07034396.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060996_AC139605.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049589_LOC102555501	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042478_Adam22	0.00	0.00	1.00	2.00	0.00
ENSRNOG00000014654_LOC691807	2559.00	4730.00	2311.00	1884.00	2822.00
ENSRNOG00000048588_LOC100910145	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055534_LOC103694893	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009656_Rspo1	5.00	0.00	0.00	4.00	1.00
ENSRNOG00000008300_Zbtb8a	93.00	49.00	77.00	68.00	91.00
ENSRNOG00000057497_AABR07042936.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015821_Cd2	10.00	0.00	4.00	4.00	10.00
ENSRNOG00000019680_Mst1	2.00	0.00	2.00	5.00	2.00
ENSRNOG00000000587_Rpf2	433.00	768.00	329.00	300.00	412.00
ENSRNOG00000033734_Tnnt2	0.00	3.00	4.00	1.00	2.00
ENSRNOG00000060642_AABR07041234.1	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000014758_Lgi1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016027_Olr125	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010822_Dlx6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058637_AABR07003304.2	1.00	29.00	1.00	3.00	0.00
ENSRNOG00000062216_AABR07012065.3	7.00	1.00	0.00	3.00	3.00
ENSRNOG00000037607_LOC100911575	130.99	693.72	165.02	224.49	172.57
ENSRNOG00000006947_Pdhx	2181.00	507.00	2449.00	1767.00	2552.00
ENSRNOG00000059273_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052021_AABR07027478.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002659_Ciita	34.00	4.00	9.00	2.00	46.00
ENSRNOG00000004330_Chrdl1	66.00	0.00	0.00	1.00	36.00
ENSRNOG00000060517_AABR07069008.2	0.00	0.00	0.00	2.00	5.12
ENSRNOG00000052035_Olr502	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053364_AABR07052587.2	0.00	3.00	0.00	0.00	0.00
ENSRNOG00000018782_Gmnn	113.00	528.00	252.00	236.00	109.00
ENSRNOG00000060266_Exoc2	1152.33	745.00	1529.56	1100.57	1197.92
ENSRNOG00000059531_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008456_Thoc5	761.00	276.00	1036.00	983.00	805.00
ENSRNOG00000060604_LOC103694910	26.91	12.41	48.66	3.27	32.24
ENSRNOG00000057374_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013262_Myl1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052235_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060846_Morc4	78.00	19.00	88.00	50.00	82.00
ENSRNOG00000059380_AABR07030706.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014257_Ces4a	15.00	0.00	0.00	0.00	44.00
ENSRNOG00000020178_Cope	3457.00	4166.00	4296.00	4237.00	3452.00
ENSRNOG00000051694_AABR07065651.6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053062_AABR07043625.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058458_AC111319.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056618_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000026989_Gapt	7.00	0.00	2.00	12.00	20.00
ENSRNOG00000044405_AABR07004481.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049375_AC123495.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027030_Adm	32.00	75.00	175.00	138.00	47.00
ENSRNOG00000042054_RGD1565959	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000053607_Fam217b	142.00	104.00	75.00	52.00	130.00
ENSRNOG00000048187_Epop	0.00	4.00	0.00	0.00	0.00
ENSRNOG00000015850_Rbp7	0.00	23.00	3.00	6.00	0.00
ENSRNOG00000057909_AABR07068355.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009110_Psen1	862.00	76.00	760.00	550.00	950.00
ENSRNOG00000046289_AABR07051556.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056374_AC097784.1	445.00	151.00	366.00	349.00	399.00
ENSRNOG00000057610_LOC100910363	0.14	0.00	0.00	0.00	0.00
