gene_id	C2-cTAL30-1.genes.results	U2-CCD30-2.genes.results	U4-CCD30-1.genes.results	C1-CCD30-1.genes.results	U1-cTAL30-1.genes.results
ENSRNOG00000007433_Cyb561	39.61	8.23	39.32	38.57	27.96
ENSRNOG00000042211_Tmem240	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059810_Txnrd3	0.53	1.53	1.65	2.70	0.16
ENSRNOG00000050010_AABR07021691.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006816_Ubr5	3.63	0.61	4.04	4.73	3.67
ENSRNOG00000050535_RragB	3.81	0.00	0.00	4.19	0.85
ENSRNOG00000061461_AABR07029092.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055958_AABR07007584.3	0.05	0.00	0.00	0.00	0.00
ENSRNOG00000053783_SNORD29	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000026636_Urm1	6.15	1.45	6.30	8.22	5.00
ENSRNOG00000060313_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052370_AC133265.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000039379_C17h6orf52	1.66	0.13	0.04	0.35	0.39
ENSRNOG00000020879_Nags	0.10	0.09	0.24	0.78	0.19
ENSRNOG00000060821_Rnf114	29.50	9.96	45.45	21.18	19.87
ENSRNOG00000014383_AABR07070456.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054472_AABR07032621.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059407_AABR07012991.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051675_RNaseP_nuc	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053891_AABR07018078.1	1.01	0.55	2.18	1.86	4.11
ENSRNOG00000002915_Trim11	2.37	1.67	9.06	15.98	2.25
ENSRNOG00000037886_Hs6st3	0.16	0.00	0.00	0.00	0.00
ENSRNOG00000000634_Cabcoco1	44.17	9.39	24.96	15.59	37.01
ENSRNOG00000019278_Fsd2	0.07	0.00	0.14	0.00	0.00
ENSRNOG00000026186_Syde2	2.62	0.15	0.74	2.01	3.78
ENSRNOG00000000855_Lst1	5.92	0.00	2.53	0.91	5.98
ENSRNOG00000007814_Kdm3a	9.46	3.80	9.26	9.53	12.00
ENSRNOG00000002697_Mtmr1	1.15	0.52	2.47	3.60	2.03
ENSRNOG00000057946_AABR07056644.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008619_Agtrap	25.87	15.90	31.92	33.77	34.19
ENSRNOG00000030237_Cox7c	2687.70	3758.71	2342.97	2076.25	2817.49
ENSRNOG00000059745_SNORA66	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010867_Msantd1	0.00	0.02	0.00	0.08	0.00
ENSRNOG00000056260_U8	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046978_Olr1002	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057362_AABR07028262.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038478_AABR07029613.1	0.00	0.00	0.00	0.00	0.17
ENSRNOG00000033439_AABR07061838.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055509_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000041870	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019074_Alox12e	0.06	0.02	0.00	0.03	0.00
ENSRNOG00000030443_Rab9a	68.82	78.77	89.20	101.42	79.19
ENSRNOG00000022614_AABR07068253.1	0.00	0.00	0.00	1.12	0.00
ENSRNOG00000057953_Cox7b2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003018_Olfml2b	0.59	0.00	0.08	0.18	1.51
ENSRNOG00000053468_Tuba1b	407.24	616.85	726.18	531.51	296.82
ENSRNOG00000052361_Olr13	0.25	0.00	0.00	0.42	0.00
ENSRNOG00000017714_Usp3	18.33	7.03	31.14	28.92	16.01
ENSRNOG00000057673	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049614_AABR07028488.1	0.55	0.00	0.45	0.23	0.87
ENSRNOG00000056550_Epb41l4b	5.15	4.72	6.27	9.71	4.21
ENSRNOG00000053010_AABR07027693.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057443_Nos2	0.04	0.00	0.00	0.02	0.06
ENSRNOG00000050024_Ms4a4e	1.34	0.00	0.30	0.00	0.69
ENSRNOG00000004292_Sptssa	108.62	70.97	105.97	98.70	100.51
ENSRNOG00000055933_Kdf1	33.71	7.10	32.80	37.24	24.16
ENSRNOG00000028470_Gdpd4	0.00	0.00	0.00	0.00	0.03
ENSRNOG00000014863_Reck	0.18	0.25	0.58	0.96	0.51
ENSRNOG00000001942_Smr3b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010634_Megf11	1.05	0.00	0.28	0.59	0.60
ENSRNOG00000015428_Mff	21.44	35.86	59.17	96.01	17.66
ENSRNOG00000056475	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057689_AABR07001379.2	0.00	0.00	0.00	1.08	0.00
ENSRNOG00000020863_Oaz3	0.00	0.00	0.00	0.16	0.00
ENSRNOG00000031108_Olr1635	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000588_Slc16a10	1.29	1.92	1.02	2.60	1.18
ENSRNOG00000004846_Atp6v1c1	136.82	50.89	127.68	134.82	119.52
ENSRNOG00000050052_Cox19	13.36	18.40	10.17	14.86	10.97
ENSRNOG00000014700_Ttc36	1.50	1.15	2.86	10.95	1.57
ENSRNOG00000061670_AABR07054315.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000021264_Pcna	104.13	133.59	107.25	130.68	75.38
ENSRNOG00000019355_Lman1l	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057567_AABR07065531.19	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060452_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006296_Six6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048666_AABR07068417.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024755_RGD1562107	0.56	0.00	0.17	0.18	0.00
ENSRNOG00000002350_Eaf2	1.16	1.13	0.14	0.32	1.59
ENSRNOG00000027921_Rlf	1.06	0.64	2.88	2.42	0.89
ENSRNOG00000027230_Fhod3	2.67	3.06	2.71	4.80	3.14
ENSRNOG00000056787_AABR07072054.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018421_Aen	10.36	1.18	8.62	6.33	6.12
ENSRNOG00000009184_Foxp1	2.29	5.29	15.49	19.60	3.10
ENSRNOG00000058112_AC135265.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059720_Syp	0.39	0.00	0.30	0.64	0.23
ENSRNOG00000052589_AABR07055548.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001544_Cyyr1	2.54	0.04	0.11	0.59	4.03
ENSRNOG00000058529_AABR07063649.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050573_Tgfbr3l	0.11	0.00	0.00	0.55	0.09
ENSRNOG00000006649_Thrb	16.94	1.62	18.10	17.76	12.47
ENSRNOG00000045620_AABR07052953.1	0.00	0.00	0.37	0.00	0.00
ENSRNOG00000007905_Itga7	0.48	0.00	0.02	0.05	0.63
ENSRNOG00000010196_Glb1	107.73	16.43	59.05	56.60	130.39
ENSRNOG00000060774_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046433_Olr717	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005383_AABR07062238.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000039216_RGD1562319	0.70	0.72	0.09	0.86	0.00
ENSRNOG00000056535_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056828_AABR07065705.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038383_AABR07038349.1	0.00	0.00	0.15	0.25	0.00
ENSRNOG00000059972_AABR07063852.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002624_Edaradd	0.10	2.08	15.35	6.20	0.03
ENSRNOG00000007804_C1galt1	3.86	3.18	3.19	3.20	4.93
ENSRNOG00000032871_Mlc1	0.23	0.00	0.00	0.22	0.00
ENSRNOG00000048940_Olr1689	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045674_Vom2r59	0.00	0.00	0.00	0.03	0.00
ENSRNOG00000016161_Lman2	114.48	55.73	125.70	157.14	102.06
ENSRNOG00000058878_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054563_Selenoh	91.23	177.98	81.99	76.06	84.53
ENSRNOG00000038495_Septin14	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003951_Psmc1	144.46	72.38	143.85	128.40	125.13
ENSRNOG00000058481_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053004_LOC102551080	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055846_AABR07013065.1	0.00	0.03	0.00	0.05	0.00
ENSRNOG00000021831_Kcnrg	0.90	0.08	0.23	0.39	0.63
ENSRNOG00000007416_Clp1	10.40	5.66	9.04	12.90	9.31
ENSRNOG00000010727_Ube2r2	25.62	34.47	43.80	53.20	23.41
ENSRNOG00000058466_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060600_AABR07025568.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058910_SNORD116	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051135_Tug1	7.06	6.86	8.20	11.73	6.07
ENSRNOG00000015794_Fam83d	0.29	1.64	1.37	1.77	0.24
ENSRNOG00000058324_LOC102550325	0.46	0.29	0.00	0.00	0.00
ENSRNOG00000045563_RGD1559804	0.10	0.00	0.00	0.00	0.00
ENSRNOG00000060011_LOC103694871	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051245_AC141377.2	0.00	0.00	0.32	0.49	0.00
ENSRNOG00000058086_AABR07037607.1	0.21	0.00	0.00	0.00	0.00
ENSRNOG00000003239_Cant1	16.76	2.95	23.89	19.39	15.19
ENSRNOG00000015983_Maip1	49.57	40.89	42.02	44.77	48.11
ENSRNOG00000021138_Cers2	239.57	41.95	188.56	184.40	220.24
ENSRNOG00000046069_Higd1c	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045604_AC139391.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000022202_Trappc8	2.33	2.40	2.39	3.14	2.50
ENSRNOG00000013835_Timm8a2	0.12	0.00	0.00	0.12	0.00
ENSRNOG00000055681_AABR07002848.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048441_Wdr82	2.03	0.33	2.91	2.84	1.37
ENSRNOG00000053569_AABR07072127.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050186_AABR07060575.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011649_Epb42	0.22	0.04	0.03	0.33	0.24
ENSRNOG00000058715_SNORD115	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058609_Palmd	0.62	0.42	0.04	0.24	1.95
ENSRNOG00000048681_AABR07007064.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020699_Cd37	3.05	0.00	0.66	1.28	2.61
ENSRNOG00000061509	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000022485_Chuk	5.93	7.71	17.75	18.16	5.11
ENSRNOG00000059726_AC108546.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001288_Gpr146	1.99	4.03	10.76	8.88	2.01
ENSRNOG00000052913_AABR07021411.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020637_Hmx3	0.00	0.04	0.74	2.55	0.00
ENSRNOG00000048492_AABR07017197.1	0.00	0.29	0.00	0.19	0.00
ENSRNOG00000019627_Mybpc2	3.40	0.88	4.58	3.08	4.15
ENSRNOG00000058322_AABR07056415.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017427_LOC100909840	95.55	7.39	52.32	40.50	68.20
ENSRNOG00000051014_AABR07016418.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016687_Ssc5d	0.00	0.01	0.03	0.09	0.00
ENSRNOG00000049051_Olr1252	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004774_Ccdc175	0.05	0.02	0.02	0.03	0.10
ENSRNOG00000053456_Lage3	149.37	208.82	136.79	122.07	125.07
ENSRNOG00000000172_Sqor	87.19	4.57	44.94	30.24	56.27
ENSRNOG00000059609_AABR07009402.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012280_Ptx3	0.07	0.05	0.03	0.00	0.06
ENSRNOG00000056290_AABR07061052.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020617_Mus81	8.82	2.50	6.05	7.70	3.82
ENSRNOG00000000897_Rxfp2	0.06	0.00	0.00	0.03	0.00
ENSRNOG00000050512_Mir3568	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013338_Olr1643	0.00	0.60	0.00	0.21	0.17
ENSRNOG00000058771_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054834_AABR07001734.1	0.67	0.35	0.06	0.52	0.20
ENSRNOG00000005555_Lrrc10	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002484_Chrna9	0.00	0.00	0.00	0.04	0.00
ENSRNOG00000026940_AABR07021424.1	0.00	0.00	0.00	0.04	0.00
ENSRNOG00000053446_AABR07051665.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048541_AABR07051678.1	0.00	0.00	0.00	0.91	0.00
ENSRNOG00000016193_RGD1562114	20.91	67.94	35.13	39.31	32.35
ENSRNOG00000025792_Crk	1.94	0.43	10.48	14.94	2.13
ENSRNOG00000017226_Slc2a4	65.79	0.20	0.57	0.78	73.68
ENSRNOG00000004613_Gpm6b	0.27	0.16	6.29	4.00	2.16
ENSRNOG00000016727_Akr1a1	868.72	369.40	868.69	860.97	959.12
ENSRNOG00000052928_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024497_U2af1l4	34.93	34.79	41.17	31.84	31.10
ENSRNOG00000061173_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054068_AABR07041316.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003863_Trir	37.91	97.09	111.96	119.90	34.01
ENSRNOG00000061721_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024237_Scel	0.35	0.47	0.98	0.21	0.04
ENSRNOG00000025487_AABR07057217.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055448_AABR07031164.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051443_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000036377_AABR07014722.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007158_Qtrt1	4.18	1.34	3.66	5.23	3.76
ENSRNOG00000055190_AABR07032393.1	0.00	0.80	0.00	0.04	0.00
ENSRNOG00000062089_AABR07058157.1	0.00	0.00	0.00	3.34	0.00
ENSRNOG00000006720_Rnpep	11.02	10.26	59.94	101.17	7.95
ENSRNOG00000012440_Msra	42.99	9.65	17.81	33.16	48.08
ENSRNOG00000061591_Y_RNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046661_LOC100910224	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019451_Smtn	16.51	0.95	13.99	10.83	17.96
ENSRNOG00000050146_LOC100909732	0.98	0.00	0.23	0.59	0.12
ENSRNOG00000061141_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007947_Fam13a	17.49	4.39	30.35	25.59	14.82
ENSRNOG00000008744_Cops2	42.37	33.26	51.81	46.06	39.73
ENSRNOG00000054174_AABR07030351.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016983_Myh7	0.00	0.04	0.10	0.22	0.00
ENSRNOG00000031859_RGD1560633	0.00	0.00	0.00	2.06	0.00
ENSRNOG00000051075_AABR07038929.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053545_AABR07030607.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003395_Cby3	1.34	0.75	0.76	0.75	0.61
ENSRNOG00000035615_Mir370	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007426_Tmem64	0.30	0.00	0.40	1.18	0.24
ENSRNOG00000043164_AABR07060353.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003117_Psmd12	110.79	51.33	103.17	88.06	82.55
ENSRNOG00000020857_Ppfia1	3.42	6.27	5.38	6.50	2.83
ENSRNOG00000030049_Znhit6	11.25	7.11	13.24	7.44	9.87
ENSRNOG00000000653_Nr5a2	0.00	0.01	0.05	0.10	0.07
ENSRNOG00000061194_AABR07003751.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016655_Pex6	1.41	0.86	1.46	2.07	1.63
ENSRNOG00000053790_AABR07036007.1	0.51	0.31	0.00	0.47	0.00
ENSRNOG00000040128_Cd209a	0.31	0.00	0.00	0.11	0.04
ENSRNOG00000016313_Ctnnbip1	1.52	0.93	0.94	2.16	2.11
ENSRNOG00000057546_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004172_Pdk2	97.67	16.95	95.58	113.93	88.93
ENSRNOG00000058788_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011777_Spag5	3.10	0.74	1.64	1.95	2.32
ENSRNOG00000055515_5_8S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023664_Lepr	0.44	0.29	1.02	0.85	1.86
ENSRNOG00000019384_Med11	20.69	46.47	20.92	17.81	20.34
ENSRNOG00000017137_Eef1akmt2	24.59	33.10	32.96	29.79	21.14
ENSRNOG00000053137_SNORA73	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000021560_Cass4	0.22	0.03	0.04	0.04	0.49
ENSRNOG00000045951_AC118427.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045778_AC119603.1	3.12	0.00	0.72	2.55	0.62
ENSRNOG00000032908_Acaa1a	2.83	2.68	10.66	21.74	4.05
ENSRNOG00000022274_Slc2a8	1.21	2.01	5.01	11.58	1.11
ENSRNOG00000055419_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047002_Fstl5	0.00	0.00	0.00	0.00	0.01
ENSRNOG00000018351_Thap4	106.57	156.45	94.87	110.93	94.32
ENSRNOG00000020606_B3gnt8	0.08	0.46	1.92	0.72	0.00
ENSRNOG00000051767_AABR07031272.1	0.40	0.00	0.00	0.00	0.00
ENSRNOG00000057739_AABR07005032.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000040151_Sdr16c6	0.27	0.06	0.70	0.14	0.04
ENSRNOG00000033280_Pam	4.41	9.60	23.10	44.08	7.92
ENSRNOG00000058848_SNORD116	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029222_Olr518	0.20	0.00	0.09	0.43	0.00
ENSRNOG00000009764_Olr488	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060238_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052652_LOC100910500	0.00	0.30	0.00	0.00	0.00
ENSRNOG00000057009_LOC103693189	5.97	0.00	0.07	0.67	0.00
ENSRNOG00000006428_Olr1121	0.30	0.00	0.09	0.00	0.00
ENSRNOG00000057994_AABR07034718.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049379_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031194_Olr1431	0.00	0.00	0.00	0.20	0.00
ENSRNOG00000057836_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000043223_Zfp949	2.94	0.69	2.70	3.09	2.05
ENSRNOG00000052522_LOC102548867	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047101_AC126530.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045087_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052965_AABR07070912.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052099_LOC103694869	1.73	0.35	3.24	7.98	1.33
ENSRNOG00000061127_AABR07057844.2	1.30	0.39	0.07	0.38	0.71
ENSRNOG00000052183_AABR07063255.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019557_Asb18	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000040333_Nxph2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048571_AABR07067422.1	0.00	0.13	0.00	0.00	0.00
ENSRNOG00000001287_Gper1	0.06	0.17	0.63	0.59	0.00
ENSRNOG00000004120_RGD1565844	0.00	0.91	0.19	0.00	0.00
ENSRNOG00000029394_Dusp8	0.00	0.05	0.03	0.19	0.00
ENSRNOG00000049640_Olr1376	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053917_AABR07010935.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052321_7SK	0.00	0.00	0.00	2.46	0.00
ENSRNOG00000036145_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057589_Rnf11l1	2.20	2.21	5.06	9.56	2.17
ENSRNOG00000051402_AABR07034940.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056977_AABR07051248.1	0.14	0.09	0.00	0.00	0.00
ENSRNOG00000028404_Ppp1r1b	36.74	0.26	0.00	1.74	24.77
ENSRNOG00000013388_Pgap1	2.37	0.81	4.62	4.86	2.03
ENSRNOG00000056029_AABR07009161.1	0.00	102.69	164.90	84.90	0.00
ENSRNOG00000019907_Nfkbie	6.91	0.82	21.46	12.14	6.39
ENSRNOG00000037368_AABR07049862.1	0.00	0.00	0.31	0.00	0.28
ENSRNOG00000032813_Mdc1	8.60	0.12	4.50	6.31	8.37
ENSRNOG00000058239_AABR07033206.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046157_AABR07004511.1	0.00	0.01	0.00	0.09	0.00
ENSRNOG00000046137_AABR07051804.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055914_AABR07013639.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052690_AABR07042361.1	0.49	0.22	0.00	0.54	0.40
ENSRNOG00000043300_Enho	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023935_Nrsn2	0.06	0.15	0.00	0.18	0.18
ENSRNOG00000019100_Kif2c	1.84	1.82	2.29	2.16	2.68
ENSRNOG00000061772_AABR07051451.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037688_Ak9	0.07	0.00	0.01	0.04	0.03
ENSRNOG00000025375_AC110837.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048291_Tbcc	2.04	12.89	22.90	35.43	1.62
ENSRNOG00000058560_Col2a1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015109_Ubxn8	12.59	8.27	12.62	12.22	11.68
ENSRNOG00000059767_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056046_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000021972_LOC100361016	0.91	0.00	0.00	0.00	0.00
ENSRNOG00000029811_Kcne2	1.58	0.00	0.47	0.23	0.42
ENSRNOG00000012847_Scgb1c1	0.00	0.00	0.86	0.00	0.00
ENSRNOG00000019316_Sh3bp4	13.12	1.36	22.76	16.10	11.22
ENSRNOG00000018070_Rnf182	0.34	0.72	3.18	3.66	0.39
ENSRNOG00000052050_AABR07065651.7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019507_Hnrnpul2	0.16	0.20	0.46	0.90	0.37
ENSRNOG00000025433_Cphx1	0.04	0.00	0.00	0.09	0.00
ENSRNOG00000001414_Serpine1	1.74	0.24	0.39	0.62	1.21
ENSRNOG00000017256_Csprs	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056942_SNORD31	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008351_RGD1308117	3.49	0.57	3.77	2.06	4.06
ENSRNOG00000022244_Olr1462	0.00	0.00	0.00	0.00	0.16
ENSRNOG00000050407_Hiatl3	15.03	8.77	40.28	32.05	11.35
ENSRNOG00000059455_AABR07051348.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056852_SNORD115	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000664_Tpst2	13.92	18.97	41.72	38.05	11.61
ENSRNOG00000061018_AABR07052529.1	0.00	0.23	0.16	0.00	0.50
ENSRNOG00000055763_AABR07066060.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061740_LOC103694876	23.79	7.32	23.39	24.45	16.20
ENSRNOG00000059638_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046921_AABR07034986.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013076_Csnk1e	4.23	1.97	4.17	5.25	4.55
ENSRNOG00000017817_Cox4i1	569.40	514.05	402.17	550.01	521.83
ENSRNOG00000037406_RGD1564171	3.08	0.65	4.86	5.65	2.51
ENSRNOG00000056078_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015986_Rassf8	5.58	0.96	1.66	2.62	5.59
ENSRNOG00000002341_Trim25	3.36	0.25	6.11	1.79	3.17
ENSRNOG00000061174_AC128986.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052548_SNORA73	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060111_Gm24066	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060521_AABR07011084.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023148_Col11a1	0.04	0.10	0.82	0.43	0.59
ENSRNOG00000000697_Coro1c	2.97	0.22	1.66	2.71	3.01
ENSRNOG00000047271_Olr629	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056155_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060924_AABR07005004.4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023053_Ice1	0.89	0.18	1.52	1.49	1.56
ENSRNOG00000010461_Gpx8	104.21	43.84	52.57	37.13	71.47
ENSRNOG00000058384	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058282_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028781_Abcc6	0.00	0.00	0.00	0.02	0.12
ENSRNOG00000002322_RGD1310587	3.32	0.45	3.14	1.23	4.24
ENSRNOG00000021823_AABR07018318.1	0.50	0.31	0.00	0.33	0.16
ENSRNOG00000031760_Fmn1	1.12	0.36	0.70	1.34	1.22
ENSRNOG00000059581	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015084_Necab2	0.05	0.00	0.00	0.00	0.00
ENSRNOG00000051536_Rfx4	0.00	0.00	2.52	1.08	1.07
ENSRNOG00000050403_AABR07004743.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056637_Abhd16a	87.79	17.74	87.89	91.93	77.81
ENSRNOG00000046272_LOC103689931	0.32	3.12	6.50	19.20	0.93
ENSRNOG00000058388_Zfp36	79.31	24.06	261.16	101.03	106.88
ENSRNOG00000035458_Mir3556a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000041287_AABR07018321.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059924_AABR07008259.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004808_Cst11	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016243_Casq2	0.05	0.00	0.00	0.03	0.07
ENSRNOG00000049821_RGD1564380	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000040749_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057158_AABR07060694.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003280_Grin2c	0.00	0.02	0.00	0.06	0.00
ENSRNOG00000008546_Mrpl35	71.48	120.57	68.25	71.15	58.78
ENSRNOG00000039666_Srpx	0.59	17.11	43.85	26.16	1.50
ENSRNOG00000061058_Csde1	64.03	20.14	60.38	46.25	56.84
ENSRNOG00000058299_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051720_Nudc	69.42	54.20	117.60	109.20	56.67
