WaveLength	#38-1_T	#38-1_C	#38-10_T	#38-10_C	#38-11_T	#38-11_C	#38-12_T	#38-12_C	#38-13_T	#38-13_C	#38-14_T	#38-14_C	#38-15_T	#38-15_C	#38-16_T	#38-16_C	#38-17_T	#38-17_C	#38-18_T	#38-18_C	#38-19_T	#38-19_C	#38-2_T	#38-2_C	#38-20_T	#38-20_C	#38-21_T	#38-21_C	#38-22_T	#38-22_C	#38-23_T	#38-23_C	#38-24_T	#38-24_C	#38-25_T	#38-25_C	#38-26_T	#38-26_C	#38-27_T	#38-27_C	#38-28_T	#38-28_C	#38-29_T	#38-29_C	#38-3_T	#38-3_C	#38-30_T	#38-30_C	#38-4_T	#38-4_C	#38-5_T	#38-5_C	#38-6_T	#38-6_C	#38-7_T	#38-7_C	#38-8_T	#38-8_C	#38-9_T	#38-9_C
1512.028000	17.372478	5.780589	46.764151	27.808445	18.323432	26.071473	124.866534	129.366158	108.547143	96.187906	74.816761	64.345535	23.704562	50.996667	38.488915	2.739244	68.194574	42.307386	25.846401	60.411416	241.458047	298.761453	5.263247	3.980646	1.313003	4.039578	29.879085	18.989709	59.974682	30.679457	27.497950	20.167256	84.730127	91.761630	162.234907	172.639282	41.638204	32.064788	78.056565	105.193696	12.120051	2.401242	18.019947	18.019947	23.522115	18.313749	15.101813	15.101813	42.655681	43.200176	73.156047	52.044266	52.527333	40.395780	38.542686	60.251421	10.599271	36.938688	41.855377	70.941324
1513.160000	16.384902	5.906432	46.130032	25.989965	18.600669	26.475349	119.018834	121.834595	105.045299	95.498193	74.309591	62.324595	21.252252	49.828908	36.535528	2.148018	66.833715	41.030541	26.842877	63.009229	242.407533	298.761453	5.068505	3.736225	4.466080	5.425457	28.294752	16.921831	58.098968	28.172886	26.759250	18.207754	77.543486	85.385254	151.560282	166.235371	40.004816	30.018741	74.095280	101.468503	12.037146	2.212825	17.669820	17.669820	22.971962	17.374773	15.140170	15.140170	41.286121	43.459532	69.959971	46.089966	48.186188	33.028411	37.402220	58.827147	11.640896	36.542062	42.343904	71.002308
1514.292000	15.826086	5.904051	45.379555	24.027006	18.832959	26.638967	114.416782	114.923324	101.890167	94.574082	73.054071	61.405192	19.065778	48.185615	34.821740	2.033525	65.611172	40.616905	28.069120	67.280111	242.407533	298.761453	4.794927	3.526480	10.717340	9.198663	26.948784	15.149707	56.018405	26.344029	26.333004	16.385855	70.868785	78.735922	141.218478	159.297377	37.968281	28.397119	71.321429	97.180109	12.034971	2.246675	17.327956	17.327956	22.084782	16.771686	15.089407	15.089407	39.838561	43.111153	66.826703	41.897081	44.249362	27.051677	36.282232	57.266202	12.508426	35.939396	42.336247	70.550162
1515.424000	15.700778	5.981185	44.092305	21.939530	19.175558	26.666577	110.607853	108.980355	99.292422	93.373667	71.984209	61.200493	17.163126	46.229949	33.347728	2.399714	63.787625	40.530584	30.047286	72.768487	242.142083	296.594186	4.519594	3.451486	19.671033	15.401853	25.819638	13.630711	53.753927	25.366316	25.773046	14.726142	64.694085	71.765343	131.169487	151.897733	35.499723	26.456146	68.426615	91.919917	12.145661	2.505381	16.841837	16.841837	21.396962	16.131012	15.045739	15.045739	38.267221	42.723900	63.756309	39.402268	40.700022	22.395379	34.989556	55.109058	13.404898	35.139762	42.123759	70.412363
1516.556000	15.495274	6.090298	42.116079	19.774104	19.380870	26.570007	107.465033	103.449677	96.779928	91.226971	72.114814	61.498993	15.469554	43.978885	32.613742	3.444393	61.640031	40.801827	32.375690	79.124472	237.557386	289.016505	4.255380	3.507868	30.779688	24.517111	24.501645	12.300755	51.471752	24.397532	25.121763	13.173786	58.973072	64.662779	121.427071	144.150381	32.782981	24.469714	65.448446	85.952795	12.259473	2.855219	16.334790	16.334790	21.108140	15.457873	15.014911	15.014911	36.719338	42.390805	61.423837	37.779463	37.870964	19.266099	33.484307	53.461523	14.340914	34.210544	41.626068	70.405990
1517.688000	15.265630	5.991611	39.894718	17.626854	19.588298	26.289628	104.546559	98.012288	94.547494	88.977858	71.526523	61.918724	13.928830	41.489198	32.329928	5.280677	57.389382	41.561837	35.001936	86.111705	230.550060	279.189959	3.870129	3.437691	43.680197	35.554017	23.402417	11.031132	49.242420	23.399742	24.614154	11.626174	53.302163	57.659129	112.330773	136.165529	29.927084	22.481132	62.792266	79.864349	12.605185	3.233518	15.787507	15.787507	20.618825	14.835255	14.784783	14.784783	35.206721	42.077124	59.743738	37.447327	35.485671	16.742573	31.631611	51.999814	15.231595	33.156397	40.983558	69.816169
1518.820000	14.997885	5.803525	37.369935	15.513163	19.788646	26.022985	101.827157	92.771336	92.251984	86.624532	71.176390	62.719001	12.467683	38.883923	32.538637	7.696152	52.958940	42.565415	37.857238	93.476241	222.033608	268.119088	3.514573	3.335985	57.918791	48.108672	22.553914	9.836171	47.152504	22.791483	24.409893	10.142429	47.730261	50.896329	103.965976	128.067866	27.143180	20.993923	60.855474	73.704473	13.182985	3.691847	15.233449	15.233449	19.866761	14.376154	14.508435	14.508435	33.682308	41.553388	58.435167	38.531550	33.443714	14.559740	29.633502	50.781266	16.005814	32.092071	40.303823	68.859320
1519.952000	15.087622	5.608779	34.694901	13.432135	19.848075	25.686692	99.653239	88.449952	90.626365	84.158674	70.919709	63.712700	11.165348	36.231445	33.139989	10.580704	48.568554	43.735344	40.878433	101.112338	212.292062	255.594683	3.181411	3.190206	73.186281	61.807373	21.842904	8.693725	45.151717	22.626235	24.335677	8.861572	42.223553	44.402432	95.285110	119.913909	24.297189	19.712181	59.194123	67.522394	13.914408	4.201785	14.688410	14.688410	19.094760	14.004609	14.181190	14.181190	32.142312	40.985956	57.447729	40.335183	31.739187	12.796683	27.511267	49.764598	16.724932	31.089435	39.598749	68.113029
1521.084000	15.043917	5.401995	31.884306	11.374759	20.160647	24.978386	97.833846	84.468242	89.110333	81.572112	70.720340	64.411618	9.993625	33.559506	34.001907	13.953944	44.281680	45.162004	43.998646	108.990840	201.405482	241.219537	2.858135	2.986732	89.443265	76.582483	21.412779	7.575493	43.520320	22.649463	23.980353	7.694012	36.903455	38.096954	87.579812	111.727191	21.328630	18.625002	57.794599	61.338375	14.743942	4.725345	14.121055	14.121055	18.521941	13.712536	13.785463	13.785463	30.608834	40.396627	56.772005	42.716745	30.369972	12.105158	25.240460	48.841763	17.436528	30.077699	38.692034	67.242228
1522.216000	14.906413	5.194298	29.042012	9.406510	20.288223	24.313614	96.092227	80.687643	87.294992	78.910723	70.566879	66.841378	8.911658	30.921239	34.932419	17.654448	40.488318	46.747096	47.154143	117.005116	189.749421	225.532793	2.545135	2.817396	106.393805	92.149378	20.896153	6.454868	41.549306	22.689790	24.266000	6.648703	31.814768	31.744309	80.173697	103.594118	18.295240	17.621807	56.604015	55.332555	15.619175	5.283337	13.518400	13.518400	18.020764	13.491840	13.358041	13.358041	29.108826	39.847875	56.323203	45.648674	29.330603	11.775809	22.995112	47.998726	18.193977	29.016168	37.771909	66.047147
1523.348000	15.256095	5.012922	26.282092	7.508305	20.499413	23.655680	94.402514	76.915024	85.385750	76.168207	70.473913	69.977695	7.973745	28.390393	35.839183	21.455792	38.289966	48.522573	50.268584	124.803285	177.667642	208.792064	2.240806	2.701985	123.671391	108.192246	20.498626	5.310092	39.390804	22.518556	24.847167	5.653573	26.884722	25.339932	70.321977	95.581336	15.392379	16.756818	55.572107	49.606614	16.454796	5.840482	12.895938	12.895938	17.615008	13.325878	12.905847	12.905847	27.669469	39.414015	56.050653	48.778728	28.490475	11.620374	20.761726	47.152323	18.999042	28.390232	36.909434	65.691257
1524.480000	14.699127	4.851108	23.624505	5.740179	20.888791	22.823503	92.885787	73.275882	83.818738	73.340899	70.405846	71.481586	7.195370	25.976846	36.833374	25.513292	36.147919	50.210447	53.337278	131.857398	165.373710	191.463334	1.974054	2.635749	141.041297	124.373130	19.402291	4.181841	37.717351	22.252433	24.335858	4.751731	22.236378	19.221103	60.516806	87.758372	12.593598	16.067189	54.683172	44.308439	17.299441	6.376069	12.307601	12.307601	17.279748	13.207964	12.437328	12.437328	26.274950	39.041710	55.903328	52.137031	27.822975	11.574004	18.596036	46.384238	19.806853	26.901241	36.074622	65.628775
1525.612000	12.466827	4.721390	21.119381	4.193024	21.006632	21.990576	91.580885	69.956530	82.506575	71.543954	70.366937	74.004231	6.571271	23.718100	38.110491	30.124920	34.095824	51.139672	56.316117	138.138059	153.087493	174.530428	1.778145	2.683504	158.099080	140.218446	15.675004	3.163078	36.230305	22.000606	24.234738	4.016375	18.026575	13.738133	53.822308	80.206207	10.003265	15.486595	53.904890	39.565825	18.162308	6.896139	11.794875	11.794875	17.015216	13.162400	11.968986	11.968986	24.916599	38.677209	55.864983	55.658396	27.290307	11.685668	16.551637	45.824439	20.556510	25.782722	35.236074	64.321885
1526.744000	10.354301	4.622372	18.746812	2.889438	21.782925	21.127120	90.320867	67.059607	81.101328	70.295558	70.423763	80.566470	6.100710	21.605175	39.612115	35.414042	32.632341	53.015979	59.254167	145.839694	140.854277	156.615727	1.647803	2.791559	174.645535	155.714669	15.227511	2.288835	34.913908	21.744869	26.038827	3.457367	14.425900	9.204910	48.100585	72.963882	7.652457	15.077110	53.234850	35.435538	19.005594	7.400312	11.401201	11.401201	16.830866	13.184114	11.497905	11.497905	23.576730	38.265434	55.916028	59.397346	26.916378	12.023769	14.665034	45.576431	21.227352	25.046959	34.405748	63.004882
1527.876000	7.823759	4.549802	16.468221	1.868046	22.007737	21.183604	90.804223	64.716737	76.309825	69.201104	70.705078	82.552904	5.783935	19.615477	41.407329	41.573492	31.615172	55.639743	62.181370	151.488138	128.664554	136.722429	1.579617	2.924807	190.624280	170.717824	12.185485	1.583202	35.173165	21.676628	25.797750	3.099078	11.524340	5.687252	39.094708	66.014101	5.578920	14.884740	52.693696	31.929170	19.902505	7.885646	11.172372	11.172372	16.697251	13.260855	11.008808	11.008808	22.222553	37.723848	56.077528	63.459861	26.640074	12.668346	12.948217	45.849097	21.737302	22.966213	33.517935	59.451901
1529.008000	6.522671	4.489346	14.323839	1.170308	22.167844	20.471629	89.542360	62.985909	74.997204	67.939924	71.145226	84.366851	5.781602	17.820724	43.727537	48.662807	30.485102	56.536247	65.045790	156.871270	116.903875	116.627801	1.626962	3.192007	205.566999	184.636290	10.616711	1.142804	33.909948	21.897662	25.703727	3.001979	9.384260	3.270949	35.338231	59.474876	3.901502	14.863317	52.230089	29.365748	20.886266	8.338432	11.163093	11.163093	16.628949	13.516138	10.507878	10.507878	20.900928	36.791804	56.442283	67.670895	26.327527	13.526852	11.490361	46.693097	21.883746	21.868857	32.550233	58.181609
1530.140000	6.768356	4.416989	12.444859	0.913602	22.979789	20.329433	88.988059	62.454356	74.397602	67.619339	71.718166	89.282941	6.092859	16.260625	46.748360	56.682848	29.770452	57.451912	67.781295	162.305270	105.939176	104.046867	1.759795	3.542129	218.974769	197.090991	10.616711	0.924218	33.798315	22.003620	22.801550	3.137730	8.016032	1.939494	31.537599	53.451515	2.692945	15.031164	52.077840	27.544105	21.878944	8.738709	11.315104	11.315104	16.737355	13.691385	10.111264	10.111264	19.649926	35.902526	56.677852	71.843133	25.597052	14.509602	10.479146	48.121551	21.796289	21.815577	31.463640	56.876248
1531.272000	7.041767	4.359767	11.209976	0.998774	22.598210	20.314793	88.776423	62.056121	73.696372	67.415573	72.455346	90.693083	6.733702	14.951130	50.543915	65.783291	29.199605	59.899613	70.362929	165.792582	96.169606	92.851671	1.934902	3.855696	230.402725	207.559369	10.502665	0.894239	34.247164	21.982652	22.163823	3.416316	7.519972	1.054228	29.757199	48.040591	2.073191	15.369979	51.100130	26.471986	22.798158	9.115096	11.867052	11.867052	16.749482	13.391515	9.818107	9.818107	18.479702	35.026659	56.407788	75.865710	24.803660	15.211634	9.605718	50.671595	21.558172	22.302391	30.755446	55.115061
1532.404000	7.412833	4.299961	10.404070	1.056328	22.298442	19.645247	83.649749	62.024491	74.330505	67.799307	73.365095	92.217793	7.741820	13.940162	55.216609	76.105072	28.265303	60.266663	72.762782	167.518478	87.941737	83.465379	2.123366	4.224158	238.574349	215.453184	10.509963	1.132251	32.272766	22.372086	22.637992	3.632232	7.243986	0.401390	26.352429	43.568632	1.913705	15.961222	50.000891	25.688642	23.545768	9.459074	12.378461	12.378461	16.757450	13.222812	9.705220	9.705220	17.288250	34.061199	55.903418	79.627626	23.889899	15.913287	8.993172	53.862456	21.245342	22.530301	29.761359	53.677244
1533.536000	7.903664	4.284871	9.735589	1.089308	22.120610	21.231485	82.591288	62.113357	76.459000	68.696905	74.083777	92.725278	9.086720	13.242029	60.669060	87.469968	27.308221	60.764218	74.964389	168.473224	81.161561	83.174903	2.341505	4.697233	244.746760	220.635019	10.729941	1.404826	33.841514	23.194487	22.628027	3.852743	7.198741	0.082971	25.819845	39.904237	1.912094	16.416543	49.093545	25.393595	24.015135	9.850561	12.938269	12.938269	16.900019	13.296658	9.734869	9.734869	16.087152	32.756972	55.929299	83.111414	22.366872	16.605849	8.778849	57.447837	20.471269	22.110411	28.551794	52.215197
1534.668000	8.496307	4.258338	9.121606	1.414312	21.613496	23.588630	82.645079	62.960884	75.817165	70.657689	75.470524	95.261113	10.748611	12.821254	66.800436	99.662502	26.794225	57.517455	76.940429	168.308115	75.566708	84.331834	2.709915	5.251515	249.317265	223.136090	11.224302	1.855862	35.841155	24.263283	22.976092	4.085207	7.198741	0.559071	25.784882	36.408014	1.892068	16.763985	47.946211	26.639151	24.304558	10.141229	13.623637	13.623637	17.163115	13.575512	9.842500	9.842500	14.859330	31.299362	56.019341	86.403520	20.725214	17.193585	8.949098	61.182684	19.453610	22.416244	27.117159	51.186678
